,publish_date,scraped_date,title,text,Companies,Country,link,Comments,update
87,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Habco Trans Maritima Offers Ipo Price Of Idr 160 Per Share,"Reporter Ridwan Nanda Mulyana Editor Tendi Mahadi Kontan Co Id Jakarta Pt Habco Trans Maritima Tbk Plans To Go Public On The Indonesia Stock Exchange Idx On July 26, 2022 Companies Engaged In Domestic Sea Transportation For This Particular Item Will Use The Issuer Code Hatm In This Initial Public Offering Ipo , Habco Trans Will Conduct A Public Offering Of 1,118,750,000 Shares, Equivalent To 16 65% Of The Issued And Fully Paid Capital Referring To Additional Information And Or Amendments To The Summary Prospectus, The Offering Price Is Set At Rp 160 Per Share With The Offer Price, The Estimated Total Value Of The Public Offering Is Rp 179 Billion All Proceeds From This Initial Public Offering, After Deducting Emission Costs, Will Be Used To Purchase A New Fleet Of Bulk Carriers To Support The Company S Business Activities, Citing A Brief Prospectus, Tuesday 19 7 Also Read After The Ipo, Chemstar Chem Expands The Market To The Cosmetics And F B Segment Along With The Public Offering, Habco Trans Maritima Will Issue A Maximum Of 281 25 Million New Shares As The Implementation Of Debt Conversion Agreement Debt Conversion Worth Rp 45 Billion With Pt Samudra Sejahtera Investama Pt Ssi This Process Will Be Carried Out Simultaneously With The Initial Public Offering Of Habco Trans Maritima, At The Conversion Price According To The Offering Price And Will Be Distributed After The Allotment Date The Total Percentage Of Shares After Adding The Results Of The Conversion Is 20% Of The Issued And Fully Paid Capital After The Public Offering And The Employee Stock Allocation Esa Program Of 0 26% For Information, The Main Business Activity Of Habco Trans Maritima Is To Carry Out The Business Of Transporting Goods Using Ships Specifically Designed To Transport Certain Types Of Goods Includes Transportation Of Dangerous Goods, Waste Of Hazardous And Toxic Materials, Fuel Oil, Petroleum, Processed Products, Lpg, Lng And Cng, Fish And The Like, Including Sea Transportation Rental Businesses And Their Operators Read Also Listening To Dewi Shri Farmindo S Dewi Business Development Plan After The Ipo In This Habco Trans Maritima Ipo, Pt Nh Korindo Sekuritas Indonesia Acts As The Underwriter And Underwriter The Implementation Schedule Is As Follows Effective Date 18 July 2022 Initial Public Offering Period 20 July 22 July 2022 Allotment Date 22 July 2022 Distribution Date 25 July 2022 Listing Date On The Indonesia Stock Exchange 26 July 2022 Next 5 Sports Injuries That Often Occur And Must Be Watched For Check News And Other Articles On Google News Donate, Get Free Vouchers Your Support Will Increase Our Enthusiasm To Provide Quality And Useful Articles As An Expression Of Gratitude For Your Attention, There Is A Free Voucher Worth A Donation That Can Be Used For Shopping At The Kontan Store Support Content News Index Tag Ipo Ipo Plan Ipo Reporter Ridwan Nanda Mulyana Editor Tendi Mahadi"," The Indonesia Stock Exchange, Idx, Hatm, Habco Trans, Chemstar, Cosmetics, Habco Trans Maritima, Habco Trans Maritima, The Employee Stock Allocation, Esa, Habco Trans Maritima, Lpg, Lng, Dewi Business Development Plan After, The Indonesia Stock Exchange , Habco Trans Maritima Offers Ipo Price, Idr 160 ", ,https://investasi.kontan.co.id/news/habco-trans-maritima-tawarkan-harga-ipo-rp-160-per-saham, , 
88,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Klinko Karya Imaji Klin Ipo Funds Will Be Used For Expansion And Working Capital,"Reporter Avanty Nurdiana Editor Avanty Nurdiana Kontan Co Id Jakarta Environmentally Friendly Cleaning Equipment Manufacturer Pt Klinko Karya Imaji Tbk Klin Is Offering An Initial Public Offering Ipo The Company Issued 230 Million New Shares Equivalent To 17 59% Of The Issued And Fully Paid Capital After The Public Offering Klin Sets A Nominal Value Of Rp 10 Per Share In The Offering Price Range Between Rp 90 Rp 100 Per Share So That This Prospective Issuer Has The Potential To Pocket Funds Of Rp 20 7 Billion To Rp 23 Billion For Information, 40% Of The Proceeds From The Ipo Will Be Used To Build The Head Office, Production Area, And Raw Material Warehouse Approximately 38 75% For Capital Expenditures Such As The Addition Of Production Facilities And Assets Such As Machines, Box Cars, Operational Cars, And Office Equipment Then, About 21 25% Is For Working Capital Purposes In Order To Purchase Raw Materials To Support The Production Process And Marketing Activities Also Read Cleaning Equipment Manufacturer Klinko Will Enter The Exchange, Offering 230 Million Shares From The Manufacturing Process, The Company From Gresik, East Java Claims Its Products Are Environmentally Friendly And Have A Long Term Service Life The Reason Is, In Processing Each Product, Klin Is Able To Absorb As Much As 120 Tons Of Textile Waste Per Month The Waste In The Form Of Pieces Of Patchwork Is Then Reprocessed Into Cotton Material And Spun Back Into Yarn Before Being Processed Into Products Such As Floor Mats, Mops, Lobby Dusters, And Napkins Klin President Director Anggun Supanji In A Release Stated, By Becoming A Public Company, Klin Can Continue To Maintain Its Commitment To Providing Quality And International Standard Cleaning Products That Are Trusted By National And International Consumers From The Company S Data, We Assess That Klin Has The Potential To Expand Its Business On A National And Global Scale Because The Entire Production Process Of Klin Has Supported The Formation Of A Green Environment, Including By Developing An Ecosystem That Focuses On Reuse, Reduce, Recycle 3R , Said Effendi Irawan, President Director Of Pt Elite Sukses Sekuritas Pt Elit Sukses Sekuritas Is A Company That Acts As The Underwriter For The Issuance Of Securities The Company Has Now Penetrated The Export Market To Seven Countries In Southeast Asia, The United States, Europe And Latin America With Private Label Products, Said Effendi Also Read Looking At The Prospects Of Stocks Whose Prices Are Burning And Desperate After The Ipo In 2022 For Those Who Are Interested In Buying Klin Ipo Shares, Please Refer To The Schedule As Follows Initial Offering Period 20 25 July 2022 Estimated Effective Date 29 July 2022 Estimated Offering Period General August 2 5 2022 Estimated Date Of Allotment August 5, 2022 Estimated Date Of Distribution Of Shares Electronically August 8, 2022 Estimated Date Of Listing On The Indonesia Stock Exchange August 9 2022 Not Only That, Klin Admits That They Are Quite Enthusiastic In Carrying Out Each Due Process Diligence Determined By The Financial Services Authority Ojk And The Indonesia Stock Exchange Idx We Really Appreciate The Support From Ojk And Idx Who Are Very Accommodating In Guiding Companies To Take The Ipo Route, Said Anggun During The Initial Public Offering, Klin Will Provide Series I Warrants Free Of Charge To New Shareholders Whose Names Are Recorded In The Register Of Shareholders On The Allotment Date For This Reason, Klin Will Issue A Maximum Of 57 5 Million Series I Warrants, With An Exercise Price Of Rp 100 Warrants Also Read Bangun Karya Perkasa Jaya Sets Ipo Price Of Rp 125 Per Share Next Jci Strengthened Yesterday, This Is Stock Recommendation For Wednesday Trading 20 7 Check Other News And Articles On Google News Donate, Get Free Vouchers Your Support Will Increase Our Enthusiasm To Provide Quality And Useful Articles As An Expression Of Gratitude For Your Attention, There Is A Free Voucher Worth A Donation That Can Be Used For Shopping At The Kontan Store Support Kontan News Index Tags Ipo Ipo Shares Ipo Shares Reporter Avanty Nurdiana Editor Avanty Nurdiana"," Klin, Klin, Klin, Klin, Klin, Klin, Klin, Elit Sukses Sekuritas, The Prospects Of Stocks, Klin, The Indonesia Stock Exchange, Klin, The Financial Services Authority, Ojk, The Indonesia Stock Exchange, Idx, Ojk, Idx, Klin, Register Of Shareholders, Klin , Klin, Working Capital ", ,https://investasi.kontan.co.id/news/dana-ipo-klinko-karya-imaji-klin-bakal-dipakai-ekspansi-dan-modal-kerja, , 
89,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,South Korean Start Up Socar Aims To Become Country S First Listed Profitable Unicorn,," , ", ,https://www.cnbc.com/video/2022/07/20/socar-aims-to-become-countrys-first-listed-profitable-unicorn.html, , 
90,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Sec Delays Action On Nyse Bid To Ease Direct Listing Limits Law360,A Typical Direct Listing Allows A Company To Go Public Without Selling New Shares And Hiring Underwriters As In Ordinary B Ipos B ," , Sec Delays Action ", ,https://www.law360.com/assetmanagement/articles/1513032/sec-delays-action-on-nyse-bid-to-ease-direct-listing-limits, , 
91,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,"Potential Kyrie Irving B Trade B To Lakers Not Dead, Nets Focused On Kevin Durant Situation First, Per Report",The Los Angeles Lakers And Brooklyn Nets Have Discussed Making A Major Blockbuster B Trade B This Offseason As Both Teams Have Big Name Point Guards ," The Los Angeles Lakers, Brooklyn Nets , ", ,https://www.cbssports.com/nba/news/potential-kyrie-irving-trade-to-lakers-not-dead-nets-focused-on-kevin-durant-situation-first-per-report/, , 
92,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08, B Trading B Technology Enables Workers To Retire Two Years Sooner B Traders B Magazine,"The Study, A Report On Market Automation And Dependable Liquidity In Times Of Uncertainty Investor Savings From Narrowed Bid Ask Spreads, Markets "," , ", ,https://www.tradersmagazine.com/news/trading-technology-enables-workers-to-retire-two-years-sooner/, , 
93,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Report Knicks To Explore B Trading B Julius Randle If They Land Donovan Mitchell,The Knicks Always Find New And Exciting Ways To Tease The Fans With B Trade B Rumors And Have Now Been Involved With The Russell Westbrook Rumors ," Knicks , ", ,https://www.slamonline.com/nba/report-knicks-to-explore-trading-julius-randle-if-they-land-donovan-mitchell/, , 
94,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Report Heat Prioritizing B Trading B For Kevin Durant Over Donovan Mitchell Yahoo Sports,The Heat Are Trying To B Trade B For Nets Forward Kevin Durant Or Jazz Guard Donovan Mitchell ," , ", ,https://www.yahoo.com/video/report-heat-prioritizing-trading-kevin-180038514.html, , 
95,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Huobi Applies For B Trading B License In Hong Kong Ahead Of Upcoming Regulations Coingeek,Huobi Global Said That The Application Is In Keeping With Hong Kong S New Anti Money Laundering And Counter Terrorist Financing Bill That Will ," , ", ,https://coingeek.com/huobi-applies-for-trading-license-in-hong-kong-ahead-of-upcoming-regulations/, , 
96,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Day B Trading B Guide For Wednesday 5 Stocks To Buy Or Sell Today 20Th July Mint,"Day B Trading B Guide Nifty Has Decisively Crossed And Sustained Above Its Trendline Resistance, Which Clearly Indicate The Strong Undertone Of The "," Nifty , ", ,https://www.livemint.com/market/stock-market-news/day-trading-guide-for-wednesday-5-stocks-to-buy-or-sell-today-20th-july-11658281822762.html, , 
97,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,China Close To Setting Up Iron Ore B Trading B Giant Nikkei Asia,The Creation Of The Enterprise Is Part Of China S Long Pursued Goal Of Enhancing Its Position In The Global Iron Ore B Trade B China Produces More Than ," , ", ,https://asia.nikkei.com/Spotlight/Caixin/China-close-to-setting-up-iron-ore-trading-giant, , 
98,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08," B Trading B Post Weis Local Area News, Sports, Weather","Tune In To The B Trading B Post With Bill Mobbs, 9Am Weekdays On Weis 100 5Fm 990Am For Sale Or B Trade B Free Lost Found Wanted "," , ", ,https://weisradio.com/trading-post/, , 
99,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Stocktwits Launches Equities B Trading B Expanding Its Execution Offering Business Wire,"Stocktwits, The Original Social Platform For Investors And B Traders B Across All Asset Classes Including Stocks, Crypto, And Other Emerging "," , Stocktwits Launches Equities, Execution Offering Business Wire ", ,https://www.businesswire.com/news/home/20220719005447/en/Stocktwits-Launches-Equities-Trading-Expanding-its-Execution-Offering, , 
100,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Fake Crypto B Trading B Apps Yield Millions In Losses American Banker,"In One Scheme, Criminals Impersonated A Financial Institution And Defrauded Victims Of 3 7 Million The Fbi Advised Banks To Warn Customers About "," Fbi , American Banker ", ,https://www.americanbanker.com/news/fake-crypto-trading-apps-yield-millions-in-losses, , 
101,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Knicks Confident About Landing Donovan Mitchell Without B Trading B Rj Barrett Hoopshype,"Lots To Get Into On Deandre Ayton Re Signing W Suns, Possible Donovan Mitchell B Trade B , State Of The Lakers More "," Suns, Lakers More , Knicks ", ,https://hoopshype.com/2022/07/19/knicks-confident-about-landing-donovan-mitchell-without-trading-rj-barrett/, , 
102,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Report Multiple Gms Believe Juan Soto Will Be B Traded B Before The B Trade B Deadline,Will Nationals Superstar Juan Soto Really Be B Traded B Before The 2022 Mlb B Trade B Deadline ," , ", ,https://www.bleachernation.com/cubs/2022/07/19/report-multiple-gms-believe-juan-soto-will-be-traded-before-the-trade-deadline/, , 
103,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,"Entering The Building Period, Toba Surimi Industries Crab Offers Ipo Price Of Rp 100 Rp 150","Reporter Yuliana Hema Editor Tendi Mahadi Kontan Co Id Jakarta The Initial Public Offering Ipo Season Is Back In Full Swing This Time, The Indonesia Stock Exchange Idx Will Welcome A Prospective Issuer Of Fishery Products Producer Pt Toba Surimi Industries Tbk Taking A Peek At The Prospectus, The Prospective Issuer That Will Use The Stock Code Crab Offers A Maximum Of 390 Million Shares With A Nominal Value Of Rp 50 This Value Is Equivalent To 20% Of The Issued And Fully Paid Capital After The Ipo Of The Total Shares Offered, Toba Surimi Set The Initial Offering Price In The Range Of Rp 100 To Rp 150 Thus, Crab Has The Potential To Pocket Ipo Funds Of Rp 39 Billion To Rp 58 Billion To Launch Its Action To Take The Floor On The Idx, Toba Surimi Collaborated With Pt Kgi Sekuritas As The Implementing Guarantor For The Issuance Of Securities Also Read Want To Ipo, Estee Gold Feet Euro Market Offer Price Of Rp 60 Rp 70 Per Share It Is Planned That Around 94 53% Of The Funds Obtained From The Ipo After Deducting Issuance Costs Will Be Used For Working Capital Including The Purchase Of Raw Materials, Supporting Materials, Salaries And Allowances As Well As Other Operational Costs Then, Around 5 47% Will Be Used For Capital Expenditure Or Crab S Capital Expenditure Capex For Production Capacity Expansion By Procuring 5 Units Of Ships Meanwhile, Crab Recorded Sales Of Rp 135 59 Billion In The First Quarter Of 2022 This Achievement Jumped 21 70% From Rp 111 41 Billion In The First Quarter Of 2021 Meanwhile, At The End Of 2021, Toba Surimi Managed To Record Sales Of Rp 658 76 Billion Or Grew 37 89% From Rp 477 72 Billion At The End Of 2020 From The Bottom Line, Crab S Profit For The Year Was Rp 7 28 Billion As Of December 31, 2021 Meanwhile, The Profit For The Current Period In The First Quarter Of This Year Reached Rp 2 92 Billion Next Up 6 Symptoms Of Kidney Stones That You Must Know Check News And Other Articles On Google News"," The Indonesia Stock Exchange, Idx, Crab, Crab, Idx, Pt Kgi Sekuritas, Crab, Crab, Rp, Crab, Google News , Toba Surimi Industries ", ,https://investasi.kontan.co.id/news/masuk-masa-building-toba-surimi-industries-crab-tawarkan-harga-ipo-rp-100-rp-150, , 
104,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,"Want To Ipo, Estee Gold Feet Euro Market Offer Price Rp 60 Rp 70 Per Share","Reporter Yuliana Hema Editor Tendi Mahadi Kontan Co Id Jakarta A Prospective Non Cyclical Issuer, Pt Estee Gold Feed Tbk Euro Is Ready To Take The Floor On The Indonesia Stock Exchange Through An Initial Public Offering Ipo The Company, Which Is Engaged In Cosmetic Aerosol Filling Services And Household Cleaning Materials, Offers A Maximum Of 500 Million Shares This Value Is Equivalent To 20% Of The Company S Issued And Paid Up Capital After The Ipo The Shares Are New Shares Issued From The Portfolio With A Nominal Value Of Rp 5 Per Share Of The Total Shares, Estee Gold Feed Offers An Ipo Price In The Range Of Rp 60 To Rp 70 Per Share Thus, Euro Has The Potential To Reap Fresh Funds Of Up To Rp 35 Billion Read Also Kusuma Kemindo Sentosa Kkes Targets Ipo Funds Of Up To Idr 58 5 Billion Not Only That, Euro Also Issues A Maximum Of 500 Series I Warrants, Equivalent To 25% Of The Total Shares That Have Been Assigned And Fully Paid These Warrants Will Be Given Free Of Charge To Shareholders Whose Names Are Recorded In The Register Of Shareholders On The Allotment Date Later, Each Holder Of 1 One New Share Of Estee Gold Feed Will Be Entitled To 1 One Series I Warrant Opex In Its Ipo Celebration, Estee Gold Feed Appointed Pt Danatama Makmur Sekuritas To Act As The Underwriter Next Up Facebook, Whatsapp, Instagram, Netflix Already Registered Pse, Google, Youtube Haven T Checked Other News And Articles On Google News"," The Indonesia Stock Exchange, Company, Euro, Euro, Register Of Shareholders, Opex, Facebook, Whatsapp, Instagram, Netflix Already Registered Pse, Google , ", ,https://investasi.kontan.co.id/news/mau-ipo-estee-gold-feet-euro-pasar-harga-penawaran-rp-60-rp-70-per-saham, , 
105,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Kusuma Kemindo Sentosa Kkes Targets Ipo Funds Up To Idr 58 5 Billion,"Reporter Akhmad Suryahadi Editor Wahyu T Rahmawati Kontan Co Id Jakarta The Process Of The Initial Public Offering Ipo Of Pt Kusuma Kemindo Sentosa Tbk Continues The Prospective Issuer, Which Will Use The Kkes Stock Code, Is Holding An Initial Offering Bookbuilding From July 19 To July 27, 2022 Kkes Will Release A Maximum Of 450 Million Shares To The Public This Amount Is Equivalent To 27 27% Of The Issued And Fully Paid Capital After The Ipo Kkes Set An Offering Price In The Range Of Rp 100 Rp 130 Per Share In This Way, Kkes Has The Potential To Obtain Fresh Funds Of Up To Idr 58 5 Billion In This Ipo Celebration, Kkes Appointed Pt Mirae Asset Sekuritas Indonesia As Underwriter Kusuma Kemindo Also Implemented An Employee Stock Allocation Esa Program With A Maximum Of 2 5% Of The Total Offered In The Ipo Or A Maximum Of 11 25 Million Shares Also Read Kusuma Kemindo Sentosa Kkes Ipo Enters Bookbuilding Period Referring To The Prospectus, About 30% Of The Ipo Funds Will Be Used By Kusuma Kemindo For Operational Costs Such As Salaries, Transportation Costs, Office Costs, Sales Costs And Others Approximately 65% For The Purchase Of Merchandise, Payment Of Trade Payables To Suppliers The Remaining 5% Will Be Used For The Development Of Information Systems And Technology Including The Digitalization Of It Systems For Sales, Delivery, Inventory And Logistics Just So You Know, The Company Which Was Founded In 1990 Is A Subsidiary Of Pt Catur Sentosa Adiprana Tbk Csap , An Issuer Engaged In The Distribution Of Building Materials And Consumer Goods, As Well As Modern Retail Of Building Materials And Home Improvement Mitra10 Also Read Bei Still Has 37 Companies In The Ipo Pipeline Kkes Is Active As An Importer, Stockist Distribution Of Commodity And Specialty Chemicals, Food, Construction Chemicals And Related Materials Kusuma Kemindo Currently Operates A Business In The Wholesale Trade Of Basic Chemical Materials And Goods, Wholesale Trade In Various Kinds Of Building Materials And Wholesale Trade In Machinery, Equipment And Other Equipment Kkes Currently Serves Sales Through Its Offices Located In Jakarta, Bandung, Semarang, And Surabaya Kkes Serves More Than 2,300 Customers Supported By More Than 9 Principals Who Provide A Single Agency, More Than 12 Principals Who Have Been Appointed As Official Distributors, And More Than 15 Principals Who Provide Support Supply So Far Currently Kkes Has Distributed More Than 1,000 Products Kkes Plans To Expand New Branches In West Java And Central Java, Including Digitizing Sales Service And Inventory Control Processes Next Check Out 7 Ways To Maintain Heart Health That You Need To Know Check News And Other Articles On Google News"," Kkes, Kkes, Ipo, Kkes, Kkes, Kkes, Mirae Asset Sekuritas, Esa, Ipo Enters Bookbuilding Period Referring, Csap, Kkes, Kkes, Kkes, Kkes, Google News , ", ,https://investasi.kontan.co.id/news/kusuma-kemindo-sentosa-kkes-membidik-dana-ipo-hingga-rp-585-miliar, , 
106,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,Habco Trans Maritima Ready To Ipo With A Target Of Idr 350 Billion In Funds,"Reporter Ika Puspitasari Editor Wahyu T Rahmawati Kontan Co Id Jakarta Pt Habco Trans Maritima Tbk Hatm , A Company Engaged In Sea Transportation Services, Has Officially Received A Notification Letter Of The Effectiveness Of The Registration Statement From The Financial Services Authority Ojk To Conduct An Initial Public Offering This Letter Was Effectively Issued By Ojk On July 18, 2022 No S 128 D 04 2022 Hatm President Director Andrew Kam Revealed That The Registration Statement Process For Pt Habco Trans Maritima Tbk Has Been Effective According To The Letter We Have Received From Ojk On July 18, 2022 The Maximum Total Public Offering Is Idr 350 Billion Andrew Said His Party Was Ready To Conduct An Initial Public Offering Ipo By Releasing Hatm Shares To The Indonesia Stock Exchange Idx Floor As Much As 1 11 Billion New Shares, Or Equivalent To 16 65% Of The Issued And Fully Paid Capital By Habco Trans At An Exercise Price Stipulated For Hatm Shares Is Rp 160 Per Share In Addition, Based On The Board Of Directors Decision On March 31, 2022, Habco Trans Decided To Hold An Employee Stock Allocation Esa Program Of 0 25% Of The Shares Offered In The Public Offering Or 2 8 Million Shares Also Read Bei Still Bags 37 Companies In Ipo Pipeline Then This Prospective Issuer Will Also Issue New Shares Of 281 25 Million Common Shares On Behalf Of, In The Context Of Carrying Out The Conversion Of The Implementation Of The Conversion Of A Debt Agreement Worth Rp45 Billion With Pt Samudra Sejahtera Investama Which Was Carried Out Together With A Public Offering, At The Conversion Exercise Price According To The Offer Price And Will Be Distributed After The Allotment Date We Are Committed To Improving The Company S Performance, Where All Of The Funds We Get Will Be Used To Purchase New Bulk Carrier Vessels To Support The Company S Business Activities The Purchase Of The New Fleet Is In Line With The Increasing Market Demand For The Transportation Services We Offer, Said Andrew In A Press Release, Wednesday 20 7 For Information, Pt Habco Trans Maritima Tbk Is A Company That Specializes In Bulk Carrier Ship Operations Pt Hatm Itself Is A Subsidiary Of Pt Habco Primatama Which Has Been Established Since 1991 And Is Part Of An Integrated Maritime Solution Habco Group S Services Focus On Maritime Logistics Including But Not Limited To Barge, Stevedoring, Floating Crane, Docking, And Shipbuilding Also Read Busy Pipelines, Here Are Prospective Issuers Recommended By Analysts Currently Hatm Is Supported By Three Fleets Of Bulk Carriers With Positive Growth Every Year In 2021, Hatm Managed To Make An Operating Income Of Rp 252 Billion And An Operating Profit Of Rp 90 1 Billion, Said Andrew The Ipo Process Was Carried Out By Hatm After Receiving A Notification Letter Of The Effectiveness Of The Registration Statement From The Financial Services Authority Ojk Dated July 18, 2022 The Initial Public Offering Period Starts On July 20 22, 2022 Then The Allotment Date On July 22, 2022, Date Distribution On July 24, 2022, And The Last Listing Date On The Indonesia Stock Exchange On July 26, 2022 We Are Optimistic That The Public Will Positively Welcome Hatm S Presence On The Indonesia Stock Exchange In Addition, We Also Believe That Through Improving The Positive Performance That We Make Every Year, We Will Also Make A Real Contribution To Indonesia, Especially In Logistics Services, Concluded Andrew Next Up Watch Overlord Season 4 Episode 3, Streaming Official Indo Sub On Iqiyi, Bstation, Etc Check Other News And Articles On Google News"," Hatm, The Financial Services Authority, Ojk, Initial Public Offering, Ojk, Hatm, Ojk, Hatm, The Indonesia Stock Exchange, Idx, Habco Trans, Hatm, Habco Trans, Esa, The Offer Price, Hatm, Habco Group S, Hatm, Hatm, Hatm, The Financial Services Authority, Ojk, The Initial Public Offering Period, The Indonesia Stock Exchange, Hatm, The Indonesia Stock Exchange, Watch Overlord, Google News , Habco Trans Maritima Ready ", ,https://investasi.kontan.co.id/news/habco-trans-maritima-siap-ipo-dengan-target-perolehan-dana-rp-350-miliar, , 
107,20/Jul/2022 00:00:00,20/Jul/2022 14:34:08,"Tera Data Indonusa Axio Officially Ipo, Stocks Stuck Ara","Reporter Akhmad Suryahadi Editor Wahyu T Rahmawati Kontan Co Id Jakarta Pt Tera Data Indonusa Tbk Was Officially Listed On The Indonesia Stock Exchange Idx On Wednesday 20 7 This Company Which Is Engaged In The Wholesale Trading Of Computers And Computer Equipment Uses The Stock Code Axio In Its Initial Stock Trading, Axio S Shares Soared 35% To The Level Of Rp 189 Axio Was Hit By Auto Rejection Of The Alias Ara In The Event Of An Initial Public Offering Ipo , Axio Released A Total Of 1 04 Billion Shares To The Public The Number Of Shares Offered Is Equivalent To 17 81% Of The Issued And Fully Paid Capital Read Also Tera Data Indonusa Axio Posts Ipo Price Of Rp 140, This Is The Plan To Use The Funds The Ipo Price Offered By The Axioo Brand Laptop Manufacturer Is Rp 140 Per Share So, In This Ipo Celebration, Axio Received Fresh Funds Of Rp 145 617 Billion Investors Are Very Enthusiastic About Axio Shares This Can Be Seen From The High Interest During The Supply Period, Resulting In 78 Times Of Excess Demand Or Oversubscribed, Said Axio President Director, Michael Sugiarto, Wednesday 20 7 The Proceeds From The Ipo Shares Will Be Used For A Number Of Purposes Around 90% Will Be Used For Working Capital Working Capital To Support Increased Sales In The Form Of Purchasing Raw Materials For Components And Spare Parts For The Company S Products, Which Include Lcd, Motherboard, Ssd, Ram, And Others Also Read Observing New Idx Prospective Issuers In Addition, It Will Be Used To Finance Trade Receivables, Improve The Quality Of Human Capital Development Through Development Through Internal And External Training And Development Of Distribution Channels Through Marketing Personnel And Expansion Of Service Center Coverage In The Marketing Area The Remaining 10% Will Be Used For Capital Expenditures Capital Expenditure , Among Others, For The Expansion Of The Warehouse And Production Area Located At The Current Factory And The Purchase Of Production Support Equipment The Tools Purchased Are Conveyor Lines, Forklifts, Racking Management, As Well As Machines In The Form Of Surface Mounting Technology Smt For Motherboard Production And Development Support Tools In The Form Of Production Test Kits Quality Control Kit This Purchase Is Intended To Meet The Increasing Demand And Sales Volume In 2022 And In The Future And To Increase Efficiency And Optimize Axio S Production Process Next Up Japan To Hold State Funeral For Former Pm Abe On 27 September 2022 Check Out Other News And Articles On Google News"," The Indonesia Stock Exchange, Idx, Axio, Ara, Axioo, Company, Lcd, Ssd, Axio, Hold State Funeral, Google News , Ara ", ,https://investasi.kontan.co.id/news/tera-data-indonusa-axio-resmi-ipo-sahamnya-mentok-ara, , 
