publish_date,scraped_date,title,text,Companies,Country,link,Comments,update
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Rosen, The First Filing Firm, Encourages Missfresh Limited Investors With Losses In Excess Of 100K To Secure Counsel Before Important Deadline In Securities Class Action Commenced By The Firm Mf","New York, July 13, 2022 Globe Newswire Why Rosen Law Firm, A Global Investor Rights Law Firm, Announces It Has Filed A Class Action Lawsuit On Behalf Of Purchasers Of The Securities Of Missfresh Limited Nasdaq Mf Pursuant And Or Traceable To The Registration Statement And Prospectus Collectively, The Registration Statement Issued In Connection With The Company S June 2021 Initial Public Offering Ipo Or The Offering A Class Action Lawsuit Has Already Been Filed If You Wish To Serve As Lead Plaintiff, You Must Move The Court No Later Than September 12, 2022 So What If You Purchased Missfresh Securities During The Class Period You May Be Entitled To Compensation Without Payment Of Any Out Of Pocket Fees Or Costs Through A Contingency Fee Arrangement What To Do Next To Join The Missfresh Class Action, Go To Https Rosenlegal Com Submit Form Case Id 7370 Or Call Phillip Kim, Esq Toll Free At 866 767 3653 Or Email Pkim Rosenlegal Com Or Cases Rosenlegal Com For Information On The Class Action A Class Action Lawsuit Has Already Been Filed If You Wish To Serve As Lead Plaintiff, You Must Move The Court No Later Than September 12, 2022 A Lead Plaintiff Is A Representative Party Acting On Behalf Of Other Class Members In Directing The Litigation Why Rosen Law We Encourage Investors To Select Qualified Counsel With A Track Record Of Success In Leadership Roles Often, Firms Issuing Notices Do Not Have Comparable Experience, Resources Or Any Meaningful Peer Recognition Be Wise In Selecting Counsel The Rosen Law Firm Represents Investors Throughout The Globe, Concentrating Its Practice In Securities Class Actions And Shareholder Derivative Litigation Rosen Law Firm Has Achieved The Largest Ever Securities Class Action Settlement Against A Chinese Company Rosen Law Firm Was Ranked No 1 By Iss Securities Class Action Services For Number Of Securities Class Action Settlements In 2017 The Firm Has Been Ranked In The Top 4 Each Year Since 2013 And Has Recovered Hundreds Of Millions Of Dollars For Investors In 2019 Alone The Firm Secured Over 438 Million For Investors In 2020, Founding Partner Laurence Rosen Was Named By Law360 As A Titan Of Plaintiffs Bar Many Of The Firm S Attorneys Have Been Recognized By Lawdragon And Super Lawyers Details Of The Case According To The Lawsuit, The Ipo Registration Statement Featured False And Or Misleading Statements And Or Failed To Disclose That 1 Missfresh Provided False Financial Figures In Its Registration Statement 2 Missfresh Would Need To Amend Its Financial Figures 3 Missfresh, Among Other Things, Had Lesser Net Revenues For The Quarter Ended March 31, 2021 And 4 As A Result, Defendants Public Statements Were Materially False And Misleading At All Relevant Times And Negligently Prepared When The True Details Entered The Market, The Lawsuit Claims That Investors Suffered Damages To Join The Missfresh Class Action, Go To Https Rosenlegal Com Submit Form Case Id 7370 Or Call Phillip Kim, Esq Toll Free At 866 767 3653 Or Email Pkim Rosenlegal Com Or Cases Rosenlegal Com For Information On The Class Action No Class Has Been Certified Until A Class Is Certified, You Are Not Represented By Counsel Unless You Retain One You May Select Counsel Of Your Choice You May Also Remain An Absent Class Member And Do Nothing At This Point An Investor S Ability To Share In Any Potential Future Recovery Is Not Dependent Upon Serving As Lead Plaintiff Follow Us For Updates On Linkedin Https Www Linkedin Com Company The Rosen Law Firm, On Twitter Https Twitter Com Rosen Firm Or On Facebook Https Www Facebook Com Rosenlawfirm Attorney Advertising Prior Results Do Not Guarantee A Similar Outcome Contact Information Laurence Rosen, Esq Phillip Kim, Esq The Rosen Law Firm, P A 275 Madison Avenue, 40Th Floor New York, Ny 10016 Tel 212 686 1060 Toll Free 866 767 3653 Fax 212 202 3827 Lrosen Rosenlegal Com Pkim Rosenlegal Com Cases Rosenlegal Com Www Rosenlegal Com", Empty , ,https://www.globenewswire.com/news-release/2022/07/13/2479400/673/en/ROSEN-THE-FIRST-FILING-FIRM-Encourages-Missfresh-Limited-Investors-with-Losses-in-Excess-of-100K-to-Secure-Counsel-Before-Important-Deadline-in-Securities-Class-Action-Commenced-by.html, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,Surgepays To Ring Nasdaq Opening Bell,"Bartlett, Tenn , July 13, 2022 Globe Newswire Surgepays, Inc Nasdaq Surg Surgepays Or The Company , A Technology And Telecommunications Company Focused On The Underbanked And Underserved, Today Announced That Management Will Participate In An Opening Bell Ceremony At The Nasdaq Stock Market On Friday, July 15, 2022 The Opening Bell Ceremony Celebrates Surgepays Ipo On Nasdaq Last Fall Brian Cox, Surgepays Ceo, Will Lead The Ceremony Alongside Members Of The Company S Management And Advisors This Is An Extremely Exciting Moment For The Surgepays Team Ringing The Opening Bell At Nasdaq Is Indicative Of Our Team S Hard Work And Celebration Of Our Continued Growth Since Being Listed On Nasdaq, With Our Stock Currently Up Over 100% In 2022 And Business Thriving In These Market Conditions, Said Ceo, Brian Cox I Am Confident And Excited For Surgepay S Future Growth And Journey Ahead The Ceremony Will Begin At Approximately 9 20 A M , Eastern Time And Can Be Viewed Live Or Via Replay Here For More Information On Surgepays, Please Visit The Company S Investor Relations Website At Ir Surgepays Com About Surgepays, Inc Surgepays, Inc Is A Technology And Telecommunications Company Focused On The Underbanked And Underserved Communities Surgephone Wireless Provides Mobile Broadband To Low Income Consumers Nationwide Surgepays Blockchain Fintech Platform Utilizes A Suite Of Financial And Prepaid Products To Convert Corner Stores And Bodegas Into Tech Hubs For Underbanked Neighborhoods Please Visit Surgepays Com For More Information Investor Relations Contact Brian M Prenoveau, Cfamz Group Mz North Americabrian Prenoveau Mzgroup Us 561 489 5315 Media Contactshenry Feintuch Doug Wrightfeintuch Communicationssurgepays Feintuchpr Com646 753 5710 646 753 5711 Cautionary Note Regarding Forward Looking Statement This Press Release Includes Express Or Implied Statements That Are Not Historical Facts And Are Considered Forward Looking Within The Meaning Of Section 27A Of The Securities Act And Section 21E Of The Securities Exchange Act Forward Looking Statements Involve Substantial Risks And Uncertainties Forward Looking Statements Generally Relate To Future Events Or Our Future Financial Or Operating Performance And May Contain Projections Of Our Future Results Of Operations Or Of Our Financial Information Or State Other Forward Looking Information In Some Cases, You Can Identify Forward Looking Statements By The Following Words May, Will, Could, Would, Should, Expect, Intend, Plan, Anticipate, Believe, Estimate, Predict, Project, Potential, Continue, Ongoing, Or The Negative Of These Terms Or Other Comparable Terminology, Although Not All Forward Looking Statements Contain These Words Although We Believe That The Expectations Reflected In These Forward Looking Statements Are Reasonable, These Statements Relate To Future Events Or Our Future Operational Or Financial Performance And Involve Known And Unknown Risks, Uncertainties And Other Factors That May Cause Our Actual Results, Performance Or Achievements To Be Materially Different From Any Future Results, Performance Or Achievements Expressed Or Implied By These Forward Looking Statements Furthermore, Actual Results May Differ Materially From Those Described In The Forward Looking Statements And Will Be Affected By A Variety Of Risks And Factors That Are Beyond Our Control, Including, Without Limitation, Statements About Our Future Financial Performance, Including Our Revenue, Cash Flows, Costs Of Revenue And Operating Expenses Our Anticipated Growth Our Predictions About Our Industry The Impact Of The Covid 19 Pandemic On Our Business And Our Ability To Attract, Retain And Cross Sell To Clients The Forward Looking Statements Contained In This Release Are Also Subject To Other Risks And Uncertainties, Including Those More Fully Described In Our Filings With The Securities And Exchange Commission Sec , Including In Our Annual Report On Form 10 K For The Fiscal Year Ended December 31, 2021 The Forward Looking Statements In This Press Release Speak Only As Of The Date On Which The Statements Are Made We Undertake No Obligation To Update, And Expressly Disclaim The Obligation To Update, Any Forward Looking Statements Made In This Press Release To Reflect Events Or Circumstances After The Date Of This Press Release Or To Reflect New Information Or The Occurrence Of Unanticipated Events, Except As Required By Law ", Bodegas Into Tech Hubs For Underbanked Neighborhoods , ,https://www.globenewswire.com/news-release/2022/07/13/2479322/0/en/SurgePays-to-Ring-Nasdaq-Opening-Bell.html, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,Shareholder Alert Pomerantz Law Firm Investigates Claims On Behalf Of Investors Missfresh Limited Mf,"New York, July 13, 2022 Globe Newswire Pomerantz Llp Is Investigating Claims On Behalf Of Investors Of Missfresh Limited Missfresh Or The Company Nasdaq Mf Such Investors Are Advised To Contact Robert S Willoughby At Newaction Pomlaw Com Or 888 476 6529, Ext 7980 The Investigation Concerns Whether Missfresh And Certain Of Its Officers And Or Directors Have Engaged In Securities Fraud Or Other Unlawful Business Practices Click Here For Information About Joining The Class Action On Or Around June 25, 2021, Missfresh Conducted Its Initial Public Offering Ipo , Selling Approximately 21 Million American Depositary Shares Adss Priced At 13 00 Per Share On April 29, 2022, Missfresh Filed With The U S Securities And Exchange Commission A Notification Of Late Filing On Form 12B 25 Which Announced That Missfresh Would Not Be Able To Timely File Its Annual Report On Form 20 F For 2021, Due To An Ongoing Internal Review Of Certain Matters, Including Those Relating To Transactions Between The Company And Certain Third Party Enterprises On This News, Missfresh S Adss Fell 0 068 Per Ads, Or 13 2%, To Close At 0 448 Per Ads Then, On May 24, 2022, Missfresh Disclosed That The Company Was Unable To File Its 2021 Annual Report By The Extended Deadline, Primarily Because The Company Is Unable To Complete The Audit Of The Financial Statements Of The Company For The Fiscal Year Ended December 31, 2021 On This News, Missfresh S Adss Fell 0 018 Per Share, Or 9 7%, Over The Following Two Trading Days, To Close At 0 167 Per Ads On May 26, 2022 Finally, On July 1, 2022, Missfresh Issued A Press Release Entitled Missfresh Announces The Substantial Completion Of The Audit Committee Led Independent Internal Review Which Disclosed, Among Other Things, That The Company S Review Identified Certain Transactions That Exhibit Characteristics Of Questionable Transactions, Such As Undisclosed Relationships Between Suppliers And Customers, Different Customers Or Suppliers Sharing The Same Contact Information, And Or Lack Of Supporting Logistics Information And That Consequently, Certain Revenue Associated With Those Reporting Periods In 2021 May Have Been Inaccurately Recorded In The Company S Financial Statements The Pomerantz Firm, With Offices In New York, Chicago, Los Angeles, And Paris Is Acknowledged As One Of The Premier Firms In The Areas Of Corporate, Securities, And Antitrust Class Litigation Founded By The Late Abraham L Pomerantz, Known As The Dean Of The Class Action Bar, The Pomerantz Firm Pioneered The Field Of Securities Class Actions Today, More Than 80 Years Later, The Pomerantz Firm Continues In The Tradition He Established, Fighting For The Rights Of The Victims Of Securities Fraud, Breaches Of Fiduciary Duty, And Corporate Misconduct The Firm Has Recovered Numerous Multimillion Dollar Damages Awards On Behalf Of Class Members See Www Pomerantzlaw Com Contact Robert S Willoughbypomerantz Llprswilloughby Pomlaw Com888 476 6529 Ext 7980 ", Willough , ,https://www.globenewswire.com/news-release/2022/07/13/2479206/1087/en/SHAREHOLDER-ALERT-Pomerantz-Law-Firm-Investigates-Claims-on-Behalf-of-Investors-Missfresh-Limited-MF.html, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Signature Global Files For 1,000 Crore Ipo","Gurugram Based Affordable Housing Developer, Signature Global India Ltd Backed By Kkr And Hdfc Capital Has Filed Draft Papers With Sebi For A 1,000 Crore Ipo The Ipo Consists Of A Fresh Share Issue Of 750 Crore And An Offer For Sale Ofs Of Up To 250 Crore By Shareholders And Promoters The Ofs Comprises Up To 125 Crore Share Sale Each By Sarvpriya Securities Pvt Ltd And International Finance Corporation A Part Of The Proceeds And Aggregate Outstanding Borrowings, Will Go Towards Repayment Of Debt, Which Includes Some Of Its Subsidiaries The Company S Aggregate Outstanding Borrowings, Including That Of Its Subsidiaries, Stood At 1,622 Crore As On May 31 Focus On The Delhi Ncrsignature Global India Said It Was The Largest Affordable And Mid Segment Homes Priced Below 80 Lakh Housing Focused Real Estate Development Company In The Delhi Ncr With A Market Share Of 19 Per Cent Till March 31, It Had Sold Over 23,400 Units Both Residential And Commercial Put Together All Within The Delhi Ncr It Has 27 Ongoing Projects Of 16 10 Million Sq Ft Saleable Area In Fy22, Revenues Stood At Over 901 Crore, While Net Loss Was Around 116 Crore We Have Incurred Net Loss In The Past, And We May Not Be Able To Achieve Or Maintain Profitability In The Future, It Said In The Drhp Adding That In Fy20, Fy21 And Fy22, The Company Had Net Cash Inflow From Operating Activities Of 72 5 Crore, 36 4 Crore And 205 2 Crore, Respectively However, Due To Factors Such As Our Accounting Policy On Revenue Recognition, The Company Made Net Losses During These Years Icici Securities, Kotak Mahindra Capital And Axis Capital Are The Lead Managers For The Issue Published Onjuly 13, 2022Kkrsebistocks And Sharesshareholderscredit And Debtreal Estatesharecommentscomments Will Be Moderated By The Hindu Editorial Team Comments That Are Abusive, Personal, Incendiary Or Irrelevant Cannot Be Published Please Write Complete Sentences Do Not Type Comments In All Capital Letters, Or In All Lower Case Letters,Or Using Abbreviated Text Example U Cannot Substitute For You, D Is Not The , N Is Not And We May Remove Hyperlinks Within Comments Please Use A Genuine Email Id And Provide Your Name, To Avoid Rejection "," Signature Global India Ltd , Signature Global Files For 1,000 Crore Ipo Gurugram Based Affordable Housing Developer, Signature Global India Ltd ", ,https://www.thehindubusinessline.com/companies/gurugram-based-signature-global-files-for-1000-crore-ipo/article65636165.ece, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,Apollo Backed Supermarket Fresh Market Holdings Withdraws Initial Public Offering," It S Withdrawing Its Initial Public Offering The Greensboro, N C Based Not Intend To Pursue The Ipo At This Time The Company ", , ,https://www.marketwatch.com/story/apollo-backed-supermarket-fresh-market-holdings-withdraws-initial-public-offering-2022-07-13?mod=initial-public-offerings, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,Ipo Market Stays Dormant As Justworks And Fresh Market Withdraw Their Filings," Afp Getty Images The Ipo Market Has Been Frozen For Market Withdrew Their Filings For Initial Public Offerings Both Companies Initially Disclosed Tech Sector The Renaissance Ipo Etf, Which Says It , Newly Listed U S Ipos, Has Plummeted 46% ", , ,https://www.cnbc.com/2022/07/13/ipo-market-stays-dormant-as-justworks-and-fresh-market-withdraw-their-filings.html, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,Re Company Alternergy Files For P2 18 B Ipo," Filed An Application For An Initial Public Offering Ipo With The Securities And Exchange For The Entire 2021 Five Ipos Were Listed On The Main Terms Of The Number Of Ipos In A Year, Pse And Secondary Shares In Eight Ipos, One Stock Rights Offering, ", Alternergy , ,https://ipo.einnews.com/article/581147013/akOBW0kSydIECkCy?ref=rss&ecode=cpCdwuL2w4azHHGe, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,Airasia Ipo Still On Hold," Said A Revival Of Its Initial Public Offering Ipo Is Not Yet In The Works No Ipo Plans Yet, Isla Told The Through With The Long Delayed Ipo Within The Third Quarter Of The Airline S Ipo Aspirations But While An Ipo Remains Not A ", Airasia , ,https://www.philstar.com/business/2022/07/14/2195156/airasia-ipo-still-hold, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,Alternergy Eyes P2 1 Billion From Ipo," Perez, Is Embarking On An Initial Public Offering Worth Up To P2 1 ", Alternergy , ,https://www.philstar.com/business/2022/07/14/2195166/alternergy-eyes-p21-billion-ipo, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Signature Global Seeks Sebi Approval For Rs 1,000 Crore Ipo","Signature Global India Ltd , A Gurugram Based Real Estate Firm, Has Filed Draft Papers With Securities And Exchange Board Of India To Raise Rs 1,000 Crore Via An Initial Public Offering The Ipo Will Comprise Fresh Stock Worth Up To Rs 750 Crore, As Well As An Offer For Sale Of Up To Rs 250 Crore, According To The Draft Red Herring Prospectus Promoter Sarvpriya Securities And Investor International Finance Corp Will Offload Stock Signature Global India Ltd , A Gurugram Based Real Estate Firm, Has Filed Draft Papers With Securities And Exchange Board Of India To Raise Rs 1,000 Crore Via An Initial Public Offering The Ipo Will Comprise Fresh Stock Worth Up To Rs 750 Crore, As Well As An Offer For Sale Of Up To Rs 250 Crore, According To The Draft Red Herring Prospectus Promoter Sarvpriya Securities And Investor International Finance Corp Will Offload Stock Worth Up To Rs 125 Crore Each The Proposes To Use The Ipo Proceeds For Debt Repayments Inorganic Growth Through Land Acquisition And General Corporate Purposes Signature Global Is Focused On Affordable And Mid Housing Segments With A Market Share Of 19% As Of March 2022, It Had Sold 23,453 Residential And Commercial Units In Delhi Ncr, Out Of Which 21,478 Are Residential Units With An Average Selling Price Of Rs 28 1 Lakh The Company S Sales Have Grown At A Compounded Annual Growth Rate Of 142 47% To 2,590 22 Crore In Fy22 From Rs 440 57 Crore In Fy21 Kotak Mahindra Capital, Icici Securities And Axis Capital Are The Book Running Lead Managers To The Issue "," Signature Global India Ltd , Signature Global India Ltd , ", ,https://www.bloombergquint.com/markets/signature-global-seeks-sebi-approval-for-rs-1000-crore-ipo, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Justworks, The Fresh Market Scrap Ipo Plans Amid Equities Rout","July 13 Reuters Food Retailer The Fresh Market Holdings Inc Tfm And Human Resources Software Platform Justworks Inc Shelved Plans For Their Initial Public Offerings On Wednesday While The Companies Did Not Give A Reason For The Move, The U S Ipo Market Has Hit A Slump In Recent Months As Recession Fears And The Fallout From The Ukraine Crisis Hammer Equities Justworks Had Originally Filed For Its Ipo In December And Was Seeking To Raise Up To 224 Million But It Decided To Delay The Listing In January Amid A Selloff In Technology Stocks Register Now For Free Unlimited Access To Reuters Comregisterthe New York Based Company S Cloud Based Platform Enables Small And Medium Sized Businesses To Handle Payroll, Benefits, Compliance And Human Resources Tfm S Decision To Scrap Its Listing Plans Comes Nearly Two Months After Chilean Retail Group Cencosud Cencosud Sn Struck A 676 Million Deal To Buy A 67% Stake In The Company The Food Retailer, Which Also Sells Meat, Seafood, Dairy Products, Beer And Wine, Was Taken Private By Apollo Global Management Inc Apo N In 2016 In A 1 36 Billion Deal It Had Filed For Its Ipo In July Last Year Register Now For Free Unlimited Access To Reuters Comregisterreporting By Niket Nishant In Bengaluru Editing By Shinjini Ganguli And Aditya Soniour Standards The Thomson Reuters Trust Principles ", Justworks , ,https://www.reuters.com/article/idUSL4N2YU2WH, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Justworks, The Fresh Market Scrap Ipo Plans Amid Equities Rout","July 13 Reuters Food Retailer The Fresh Market Holdings Inc Tfm And Human Resources Software Platform Justworks Inc Shelved Plans For Their Initial Public Offerings On Wednesday While The Companies Did Not Give A Reason For The Move, The U S Ipo Market Has Hit A Slump In Recent Months As Recession Fears And The Fallout From The Ukraine Crisis Hammer Equities Justworks Had Originally Filed For Its Ipo In December And Was Seeking To Raise Up To 224 Million But It Decided To Delay The Listing In January Amid A Selloff In Technology Stocks Register Now For Free Unlimited Access To Reuters Comregisterthe New York Based Company S Cloud Based Platform Enables Small And Medium Sized Businesses To Handle Payroll, Benefits, Compliance And Human Resources Tfm S Decision To Scrap Its Listing Plans Comes Nearly Two Months After Chilean Retail Group Cencosud Cencosud Sn Struck A 676 Million Deal To Buy A 67% Stake In The Company The Food Retailer, Which Also Sells Meat, Seafood, Dairy Products, Beer And Wine, Was Taken Private By Apollo Global Management Inc Apo N In 2016 In A 1 36 Billion Deal It Had Filed For Its Ipo In July Last Year Register Now For Free Unlimited Access To Reuters Comregisterreporting By Niket Nishant In Bengaluru Editing By Shinjini Ganguli And Aditya Soniour Standards The Thomson Reuters Trust Principles ", Justworks , ,https://www.reuters.com/article/idUSL4N2YU2PA, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,National Shipping Ekalya Purnamasari Posts Ipo Price Of Idr 190 Rp 240,"Reporter Akhmad Suryahadi Editor Wahyu T Rahmawati Kontan Co Id Jakarta Another Prospective Issuer That Will Enliven The Indonesia Stock Exchange Idx To Become A Public Company It Is Pt Pelayaran Nasional Ekalya Purnamasari Tbk Elpi Which Plans To Release Its Shares To The Public Launching The E Ipo Page, Wednesday 13 7 , The Prospective Issuer That Will Use The Elpi Stock Code Will Release 1 11 Billion Shares Or 15% Of The Paid Up And Placed Capital After The Ipo The Company, Which Operates In The Oil And Gas Distribution Sector, Has An Offering Price Of Rp 190 Per Share Rp 240 Per Share Thus, Ekalya Has The Opportunity To Pocket Fresh Funds Of Rp 211 28 Billion To Rp 266 88 Billion From The Ipo So Far, Elpi Has Not Included A Copy Of The Use Of The Proceeds From The Ipo Also Read Targeting Ipo Of Idr 1 3 Trillion, Moratelindo Aims For Double Digit Revenues Acting As Underwriter Is Pt Trimegah Sekuritas Indonesia Tbk Trim The Bookbuilding Period Will Take Place From July 14, 2022 To July 21, 2022 Elpi Is A Company Engaged In The Oil And Gas Distribution Sector As Of The End Of 2021, Elpi Owns And Operates More Than 100 One Hundred Units Of Various Fleets Consisting Of Crewboats, Anchor Handling Tug Supply Vessels Ahts , Platform Support Vessels Psv , Utility Vessels Specialized Vessels With The Support Of This Fleet, Elpi Is Able To Provide Services In The Field Of Ship Chartering, Offshore Work, Logistics, Engineering Procurement Construction, And Training Development Elpi Is Headquartered In Surabaya, East Java, And Has Five Regional Maintenance Offices, Training Centers And Shipyard Affiliates Also Read Unicorn Issuers Boost Take Rate Check News And Other Articles On Google News Donation, Get Free Voucher Your Support Will Increase Our Enthusiasm To Provide Quality And Useful Articles As An Expression Of Gratitude For Your Attention, There Is A Free Voucher Worth A Donation That Can Be Used For Shopping At The Kontan Store Support Content News Index Tag Ipo Pt Pelayaran Nasional Ekalya Purnamasari Tbk Elpi Reporter Akhmad Suryahadi Editor Wahyu T Rahmawati"," National Shipping Ekalya Purnamasari Posts , Urnamasari Posts , Psv , ", ,https://investasi.kontan.co.id/news/pelayaran-nasional-ekalya-purnamasari-pasang-harga-ipo-rp-190-rp-240, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Ipo Dharma Polimetal Drma Funds Have Been Absorbed 53%, For What ","Reporter Venny Suryanto Editor Handoyo Kontan Co Id Jakarta The Issuer Of Automotive Component Manufacturing, Pt Dharma Polimetal Tbk Drma Will Be More Expansive Throughout 2022 After Realizing The Plan To Use The Proceeds From The Initial Public Offering Ipo , The Company Has Used The Fresh Funds As Much As 53% Or Rp 180 2 Billion From A Total Of Idr 341 7 Billion Meanwhile, For Capital Expenditure Or Capex, The Company Has Used Rp 78 2 Billion We Are Grateful, Because So Far The Company Has Succeeded In Carrying Out The Plan As Expected, Said President Director Of Dharma Polimetal, Irianto Santoso In His Official Statement, Tuesday 12 7 Read Also Dharma Polimetal Drma Has Used 53% Of Ipo Proceeds The Details Of The Use Of Ipo Proceeds Until The End Of June 2022 Amounting To Rp 78 2 Billion Have Been Injected Into Subsidiaries Pt Dharma Precision Part And Pt Dharma Controlcable Indonesia In The Amount Of Rp 54 1 1 Billion, To Increase The Portion Of Share Ownership In Subsidiary Pt Dharma Poliplast By Rp 30 8 Billion, And For Working Capital Of Rp 17 1 Billion For Information, Until The First Quarter Of This Year, The Company Posted A Net Profit For The Year Of Rp 116 9 Billion This Number Has More Than Doubled From The Previous Rp 53 4 Billion In The Same Period In 2021 Drma Chart By Tradingview As For Net Sales, The Company Posted Rp 915 8 Billion, Where The Revenue Grew 36% From Rp 675, 6 Billion In The Same Period The Previous Year Check Other News And Articles On Google News Donate, Get Free Vouchers Your Support Will Increase Our Enthusiasm To Provide Quality And Useful Articles As An Expression Of Gratitude For Your Attention, There Is A Free Voucher Worth A Donation That Can Be Used For Shopping At The Kontan Store Support Content News Index Tag Pt Dharma Polimetal Tbk Drma Ipo Issuer Reporter Venny Suryanto Editor Handoyo ", Drma , ,https://investasi.kontan.co.id/news/dana-ipo-dharma-polimetal-drma-telah-terserap-53-untuk-apa-saja, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Lushang Life Services Co , Ltd S Hk 138 4 Million Hong Kong Ipo","Sidley Represented Lushang Life Services Co , Ltd On The Deal While O Melveny Advised Abci Capital Limited And China International Capital Corporation Hong Kong Securities Limited Lushang Life Services Co , Ltd Hkex 2376 Lushang Life Services Announced Its Initial Public Offering Ipo On The Main Board Of The Stock Exchange Of Hong Kong Hkex The Offering Has Raised Net Proceeds Of Approximately Hk 138 4 Million Us 17 636 Million Abci Capital Limited Acted As Sole Sponsor In The Transaction Lushang Life Services Co , Ltd Is A Comprehensive Property Management Service Provider With A Market Leading Position In Shandong Province And A Proven Track Record Of Rapid Growth According To Cia, It Was Ranked 41St Among The 2022 Top 100 Property Management Companies In China In Terms Of Overall Strength And Recognized As An Outstanding Enterprise In The Property Management Industry With Diversified Operations In 2021 And One Of The Leading Property Management Brands In Specialized Operations In 2021 The Sidley Team Was Led By Partners Sherlyn Lau Picture And Renee Xiong Other Team Members Included Senior China Advisor Linda Ruan, Senior Associate Kevin Chan, Senior Managing Associate Liming Xu, Senior Legal Manager Jacky Lei, Managing Associates Vicky Zheng And Sophie Gu, China Advisor Jiefei Yao, Associate Linfei Li, Senior Legal Assistants Jianwen Wang, Suyang Ma, Sancy Chen And Joanna Yan, And Trainee Solicitor Kelly Kan The O Melveny Team Was Led By Partners Ke Zhu And Edwin Kwok, And Included Counsel Lillian Cheung And Qianyu Hu, Associates Yuki Tsang And Wuxiao Liang, Trainee Solicitors Cherry Ma, Ronald Lam And Jeffrey Hang, And Paralegal Cherika Chen Involved Fees Earner Lillian Cheung O Melveny Myers Llp Qianyu Hu O Melveny Myers Llp Edwin Kwok O Melveny Myers Llp Wuxiao Liang O Melveny Myers Llp Yuki Tsang O Melveny Myers Llp Ke Zhu O Melveny Myers Llp Kevin Chan Sidley Austin Llp Sophie Gu Sidley Austin Llp Sherlyn Lau Sidley Austin Llp Linda Ruan Sidley Austin Llp Renee Xiong Sidley Austin Llp Vicky Zheng Sidley Austin Llp Law Firms O Melveny Myers Llp Sidley Austin Llp Clients Abci Capital Limited China International Capital Corporation Hong Kong Securities Limited Lushang Life Services Co , Ltd Printfriendly"," Lushang Life Services Co , Ltd ", ,https://globallegalchronicle.com/lushang-life-services-co-ltd-s-hk138-4-million-hong-kong-ipo/, , 
13/Jul/2022 00:00:00,15/Jul/2022 12:26:32,"Thailand Thai Life Raises Us 1Bn In Ipo, Trading Debut Set For 25 July","Thai Life Insurance Has Raised Thb37 1Bn 1Bn From An Initial Public Offering, The Largest Share Sale By A Thai Firm In More Than A Year, Reported Bloomberg The Bangkok Based Life Insurer And Two Of Its Major Shareholders Sold A Combined 2 32Bn Shares, Including A Green Shoe Option, At Thb16 Each To Domestic And International Investors, The Company Said Thai Life Shares Will Start Trading On The Stock Exchange Of Thailand On 25 July The Insurer Said It Would Spend Thb13 6Bn From New Share Sales On Digital Transformation, Online Distribution Channel,S And Other Investments To Maintain Its Leading Position In Thailand S Insurance Market Thai Life Allotted 467M Shares To Overseas Cornerstone Investors Including Gic And Oaktree Capital Management, According To Its Regulatory Filing Comment Print Share ", Thai Life , ,https://www.asiainsurancereview.com/News/ViewNewsLetterArticle/id/81017/Type/eDaily/Thailand-Thai-Life-raises-US-1bn-in-IPO-trading-debut-set-for-25-July, , 
Date,15-07-2022,Korea Exchange To Review Kyobo Life S Ipo Bid,"Seoul Kyobo Life Insurance Co On Thursday Said The Country S Bourse Operator Will Begin A Preliminary Assessment Of Its Initial Public Offering Ipo The Korea Exchange Krx Has Said It Will Launch A Panel To Review The Ipo Bid Of South Korea S No 2 Life Insurer Eight Months After Its Filing Kyobo Life Has Been Pushing To Go Public Since 2018, But Opposition From Its Shareholders Has Halted The Process For Years Kyobo Life Chairman And The Largest Stakeholder Shin Chang Jae, As Well As Those With Special Interests In The Company, Hold A Combined 36 9 Percent Stake If The Ipo Is Successful, Kyobo Life Will Begin Preparing For The Introduction Of A New Accounting Rule For Insurance Products In 2023 Source Yonhap News Agency", Kyobo Life S Ipo Bid Seoul Kyobo Life Insurance Co , ,https://www.koreanewsgazette.com/korea-exchange-to-review-kyobo-lifes-ipo-bid/, , 
